Precinct: 36001 ,Polling Place ,1 ,"","","","",Total: 485 ,Age 18-27: 34.2% ,Age 48-57: ,"","",10.9%,""
"WEAH, George Manneh (CDC) ","","","",108,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",304,"","","","","","","","","",""
"",Invalid Votes: ,"","",23,"","","","","","","","","",""
"",Total Votes: ,"","",327,"","","","","","","","","",""
Precinct: 36008 ,Polling Place ,3 ,"","","","","",Total: 530 ,Age 18-27: 30.2% ,Age 48-57: ,"","",11.3%,""
"Yarpa Tow n Center, Yarpa , River Cess ","","","","","","","",Males: 50.0% Females: 50.0% ,Age 28-37: 24.5% Age 38-47: 19.4% ,Age 57-68: Age 68+: ,"","",7.4%7.2%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BANNEY, Jay Jonathan (UP) ","",176 ,"BARTEE, Charles Zarkpah (NDM) ","","","","","",7
"BRUMSKINE, Charles Walker (LP) ","","","",89 ,"BARYOEGAR, James G. (APD) ","",13 ,"CEPHAS, Sampson A. (APD) ","","","","","",38
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"BEN, Jasper Morris (COTOL) ","",14 ,"GLASSCO, Idamay Dehconwulu (CDC) ","","","","","",16
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",7 ,"KABA, Morris Abrahima (LP) ","","","","","",108
"FARHAT, David M. (FDP) ","","","",1 ,"GLAYBO, Uriah  (CDC) ","",54 ,"KNOWLDEN, William Trokon (NPP) ","","","","","",34
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",51 ,"MITCHELL, Ronald Alexander (Ind) ","","","","","",84
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",96 ,"MONWEH, SR., Davidson Tompo (CDC) ","",10 ,"WILLIAMS, Elizabeth Pennoh (UP) ","","","","","",22
"KIADII, George Momodu (NATVIPOL) ","","","",3 ,"MOORE, George Dee (LP) ","",19 ,"",Valid Votes: ,"","","","",309
"KIEH, JR., George Klay (NDM) ","","","",3 ,"PAYE, Francis Saturday (LP) ","",45 ,"",Invalid Votes: ,"","","","",6
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",11 ,"",Total Votes: ,"","","","",315
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",177,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",6,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",4 ,"",Valid Votes: ,583,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"",Invalid Ballots: ,10,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",2 ,"",Valid Votes + Invalid Ballots: ,593,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",5,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",5,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",10,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",88,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",312,"","","","","","","","","",""
"",Invalid Votes: ,"","",18,"","","","","","","","","",""
"",Total Votes: ,"","",330,"","","","","","","","","",""
Precinct: 36009 ,Polling Place ,1 ,"","","","","",Total: 442 ,Age 18-27: 33.0% ,Age 48-57: ,"","",13.1%,""
"Goezohn Tow n Center, Geozohn , River Cess ","","","","","","","",Males: 51.6% Females: 48.4% ,Age 28-37: 26.7% Age 38-47: 15.2% ,Age 57-68: Age 68+: ,"","",5.7%6.3%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",1 ,"BANNEY, Jay Jonathan (UP) ","",140 ,"GIAH, Adonis Petep (FDP) ","","","","","",20
"BRUMSKINE, Charles Walker (LP) ","","","",126 ,"BARYOEGAR, James G. (APD) ","",42 ,"HARVEY, JR., John F. (LP) ","","","","","",24
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEN, Jasper Morris (COTOL) ","",11 ,"MASSEH, Jerry Bowier (UP) ","","","","","",97
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",6 ,"PETERS, Andrew  (NPP) ","","","","","",50
"FARHAT, David M. (FDP) ","","","",4 ,"GLAYBO, Uriah  (CDC) ","",16 ,"SANGO, John Wee (COTOL) ","","","","","",4
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",3 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",22
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",13 ,"MONWEH, SR., Davidson Tompo (CDC) ","",20 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",27
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",13 ,"ZAHNMIE, John Railey (CDC) ","","","","","",4
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",21 ,"",Valid Votes: ,"","","","",248
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",8 ,"",Invalid Votes: ,"","","","",2
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",116 ,"",Total Votes: ,"","","","",250
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Valid Votes: ,401,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,2,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,403,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",3,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",92,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",245,"","","","","","","","","",""
"",Invalid Votes: ,"","",5,"","","","","","","","","",""
"",Total Votes: ,"","",250,"","","","","","","","","",""
Precinct: 36009 ,Polling Place ,2 ,"","","","","",Total: 431 ,Age 18-27: 34.1% ,Age 48-57: ,"","",12.5%,""
"Goezohn Tow n Center, Geozohn , River Cess ","","","","","","","",Males: 53.1% Females: 46.9% ,Age 28-37: 25.3% Age 38-47: 13.2% ,Age 57-68: Age 68+: ,"","",7.0%7.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",6 ,"BANNEY, Jay Jonathan (UP) ","",134 ,"GIAH, Adonis Petep (FDP) ","","","","","",10
"BRUMSKINE, Charles Walker (LP) ","","","",126 ,"BARYOEGAR, James G. (APD) ","",66 ,"HARVEY, JR., John F. (LP) ","","","","","",30
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEN, Jasper Morris (COTOL) ","",9 ,"MASSEH, Jerry Bowier (UP) ","","","","","",89
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",11 ,"PETERS, Andrew  (NPP) ","","","","","",53
"FARHAT, David M. (FDP) ","","","",5 ,"GLAYBO, Uriah  (CDC) ","",36 ,"SANGO, John Wee (COTOL) ","","","","","",4
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",5 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",23
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",14 ,"MONWEH, SR., Davidson Tompo (CDC) ","",12 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",3
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",16 ,"ZAHNMIE, John Railey (CDC) ","","","","","",4
"KIEH, JR., George Klay (NDM) ","","","",2 ,"PAYE, Francis Saturday (LP) ","",22 ,"",Valid Votes: ,"","","","",216
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",7 ,"",Invalid Votes: ,"","","","",28
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",57 ,"",Total Votes: ,"","","","",244
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"SOBEOR, Dorr Henry (NDM) ","",4,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Valid Votes: ,379,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,19,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,398,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",4,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",63,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",225,"","","","","","","","","",""
"",Invalid Votes: ,"","",20,"","","","","","","","","",""
"",Total Votes: ,"","",245,"","","","","","","","","",""
Precinct: 36009 ,Polling Place ,3 ,"","","","","",Total: 436 ,Age 18-27: 33.5% ,Age 48-57: ,"","",6.7%,""
"Goezohn Tow n Center, Geozohn , River Cess ","","","","","","","",Males: 52.5% Females: 47.5% ,Age 28-37: 29.6% Age 38-47: 16.3% ,Age 57-68: Age 68+: ,"","",6.4%7.6%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BANNEY, Jay Jonathan (UP) ","",164 ,"GIAH, Adonis Petep (FDP) ","","","","","",24
"BRUMSKINE, Charles Walker (LP) ","","","",140 ,"BARYOEGAR, James G. (APD) ","",79 ,"HARVEY, JR., John F. (LP) ","","","","","",25
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEN, Jasper Morris (COTOL) ","",12 ,"MASSEH, Jerry Bowier (UP) ","","","","","",72
"DIVINE, SR., Samuel Raymond (Ind) ","","","",3 ,"DOLE, Roberto Gbegba (COTOL) ","",11 ,"PETERS, Andrew  (NPP) ","","","","","",40
"FARHAT, David M. (FDP) ","","","",3 ,"GLAYBO, Uriah  (CDC) ","",25 ,"SANGO, John Wee (COTOL) ","","","","","",4
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",10 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",55
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",19 ,"MONWEH, SR., Davidson Tompo (CDC) ","",8 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",9
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",17 ,"ZAHNMIE, John Railey (CDC) ","","","","","",9
"KIEH, JR., George Klay (NDM) ","","","",1 ,"PAYE, Francis Saturday (LP) ","",28 ,"",Valid Votes: ,"","","","",238
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"PEARSON, Moses Jududoes (NPP) ","",6 ,"",Invalid Votes: ,"","","","",14
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",110 ,"",Total Votes: ,"","","","",252
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"SOBEOR, Dorr Henry (NDM) ","",6,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"",Valid Votes: ,476,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,3,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,479,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",5,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",64,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",1,"","","","","","","","","",""
"",Valid Votes: ,"","",243,"","","","","","","","","",""
"",Invalid Votes: ,"","",9,"","","","","","","","","",""
"",Total Votes: ,"","",252,"","","","","","","","","",""
Precinct: 36010 ,Polling Place ,1 ,"","","","",Total: 565 ,Age 18-27: 31.7% ,Age 48-57: ,"","",8.5%,""
"Gbolosseo Tow n Public School, Gbolossed , River Cess ","","","","","","",Males: 48.7% Females: 51.3% ,Age 28-37: 23.9% Age 38-47: 19.8% ,Age 57-68: Age 68+: ,"","",8.5%7.6%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",River Cess ,"","River Cess, Electoral District 1","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"BANNEY, Jay Jonathan (UP) ","",10 ,"BARTEE, Charles Zarkpah (NDM) ","","","","","",9
"BRUMSKINE, Charles Walker (LP) ","","",234 ,"BARYOEGAR, James G. (APD) ","",23 ,"CEPHAS, Sampson A. (APD) ","","","","","",272
"CONNEH, Sekou Damate (PRODEM) ","","",1 ,"BEN, Jasper Morris (COTOL) ","",11 ,"GLASSCO, Idamay Dehconwulu (CDC) ","","","","","",12
"DIVINE, SR., Samuel Raymond (Ind) ","","",2 ,"DOLE, Roberto Gbegba (COTOL) ","",0 ,"KABA, Morris Abrahima (LP) ","","","","","",47
"FARHAT, David M. (FDP) ","","",0 ,"GLAYBO, Uriah  (CDC) ","",8 ,"KNOWLDEN, William Trokon (NPP) ","","","","","",41
"JALLAH, Armah Zolu (NPL) ","","",1 ,"JOHNSON, Francis B.S. (UP) ","",2 ,"MITCHELL, Ronald Alexander (Ind) ","","","","","",5
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",3 ,"MONWEH, SR., Davidson Tompo (CDC) ","",9 ,"WILLIAMS, Elizabeth Pennoh (UP) ","","","","","",3
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"MOORE, George Dee (LP) ","",30 ,"",Valid Votes: ,"","","","",389
"KIEH, JR., George Klay (NDM) ","","",0 ,"PAYE, Francis Saturday (LP) ","",251 ,"",Invalid Votes: ,"","","","",10
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",7 ,"",Total Votes: ,"","","","",399
"KPOTO, Robert Momo (ULD) ","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",287,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",2,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",6 ,"",Valid Votes: ,640,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Invalid Ballots: ,10,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",0 ,"",Valid Votes + Invalid Ballots: ,650,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",25,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",1,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",27,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",87,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",0,"","","","","","","","","",""
"",Valid Votes: ,"",388,"","","","","","","","","",""
"",Invalid Votes: ,"",9,"","","","","","","","","",""
"",Total Votes: ,"",397,"","","","","","","","","",""
Precinct: 36010 ,Polling Place ,2 ,"","","","",Total: 555 ,Age 18-27: 31.7% ,Age 48-57: ,"","",11.9%,""
"Gbolosseo Tow n Public School, Gbolossed , River Cess ","","","","","","",Males: 47.9% Females: 52.1% ,Age 28-37: 20.9% Age 38-47: 19.5% ,Age 57-68: Age 68+: ,"","",7.2%8.8%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",River Cess ,"","River Cess, Electoral District 1","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",1 ,"BANNEY, Jay Jonathan (UP) ","",10 ,"BARTEE, Charles Zarkpah (NDM) ","","","","","",6
"BRUMSKINE, Charles Walker (LP) ","","",253 ,"BARYOEGAR, James G. (APD) ","",26 ,"CEPHAS, Sampson A. (APD) ","","","","","",250
"CONNEH, Sekou Damate (PRODEM) ","","",2 ,"BEN, Jasper Morris (COTOL) ","",9 ,"GLASSCO, Idamay Dehconwulu (CDC) ","","","","","",5
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DOLE, Roberto Gbegba (COTOL) ","",7 ,"KABA, Morris Abrahima (LP) ","","","","","",47
"FARHAT, David M. (FDP) ","","",0 ,"GLAYBO, Uriah  (CDC) ","",14 ,"KNOWLDEN, William Trokon (NPP) ","","","","","",36
"JALLAH, Armah Zolu (NPL) ","","",0 ,"JOHNSON, Francis B.S. (UP) ","",25 ,"MITCHELL, Ronald Alexander (Ind) ","","","","","",13
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",3 ,"MONWEH, SR., Davidson Tompo (CDC) ","",6 ,"WILLIAMS, Elizabeth Pennoh (UP) ","","","","","",3
"KIADII, George Momodu (NATVIPOL) ","","",1 ,"MOORE, George Dee (LP) ","",43 ,"",Valid Votes: ,"","","","",360
"KIEH, JR., George Klay (NDM) ","","",1 ,"PAYE, Francis Saturday (LP) ","",238 ,"",Invalid Votes: ,"","","","",19
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",7 ,"",Total Votes: ,"","","","",379
"KPOTO, Robert Momo (ULD) ","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",246,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",7,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",4 ,"",Valid Votes: ,638,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"",Invalid Ballots: ,8,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1 ,"",Valid Votes + Invalid Ballots: ,646,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",14,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",25,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",2,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",63,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","","",""
"",Valid Votes: ,"",371,"","","","","","","","","",""
"",Invalid Votes: ,"",9,"","","","","","","","","",""
"",Total Votes: ,"",380,"","","","","","","","","",""
Precinct: 36011 ,Polling Place ,1 ,"","","","","",Total: 449 ,Age 18-27: 33.2% ,Age 48-57: ,"","",9.4%,""
"Neezoin Center, Neezoin , River Cess ","","","","","","","",Males: 55.7% Females: 44.3% ,Age 28-37: 27.8% Age 38-47: 19.6% ,Age 57-68: Age 68+: ,"","",7.6%2.4%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",7 ,"BANNEY, Jay Jonathan (UP) ","",129 ,"GIAH, Adonis Petep (FDP) ","","","","","",3
"BRUMSKINE, Charles Walker (LP) ","","","",84 ,"BARYOEGAR, James G. (APD) ","",14 ,"HARVEY, JR., John F. (LP) ","","","","","",15
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEN, Jasper Morris (COTOL) ","",31 ,"MASSEH, Jerry Bowier (UP) ","","","","","",209
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLE, Roberto Gbegba (COTOL) ","",107 ,"PETERS, Andrew  (NPP) ","","","","","",5
"FARHAT, David M. (FDP) ","","","",3 ,"GLAYBO, Uriah  (CDC) ","",51 ,"SANGO, John Wee (COTOL) ","","","","","",8
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Francis B.S. (UP) ","",64 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",28
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",50 ,"MONWEH, SR., Davidson Tompo (CDC) ","",28 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",7
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"MOORE, George Dee (LP) ","",18 ,"ZAHNMIE, John Railey (CDC) ","","","","","",14
"KIEH, JR., George Klay (NDM) ","","","",0 ,"PAYE, Francis Saturday (LP) ","",10 ,"",Valid Votes: ,"","","","",289
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",9 ,"",Invalid Votes: ,"","","","",7
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",66 ,"",Total Votes: ,"","","","",296
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SOBEOR, Dorr Henry (NDM) ","",10,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",2 ,"",Valid Votes: ,537,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",1 ,"",Invalid Ballots: ,3,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,540,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",9,"","","","","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",0,"","","","","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1,"","","","","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",126,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",292,"","","","","","","","","",""
"",Invalid Votes: ,"","",3,"","","","","","","","","",""
"",Total Votes: ,"","",295,"","","","","","","","","",""
Precinct: 36011 ,Polling Place ,2 ,"","","","","",Total: 474 ,Age 18-27: 35.7% ,Age 48-57: ,"","",10.1%,""
"Neezoin Center, Neezoin , River Cess ","","","","","","","",Males: 49.4% Females: 50.6% ,Age 28-37: 25.9% Age 38-47: 18.1% ,Age 57-68: Age 68+: ,"","",5.7%4.4%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",River Cess ,"","River Cess, Electoral District 2","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BANNEY, Jay Jonathan (UP) ","",188 ,"GIAH, Adonis Petep (FDP) ","","","","","",3
"BRUMSKINE, Charles Walker (LP) ","","","",64 ,"BARYOEGAR, James G. (APD) ","",14 ,"HARVEY, JR., John F. (LP) ","","","","","",14
"CONNEH, Sekou Damate (PRODEM) ","","","",3 ,"BEN, Jasper Morris (COTOL) ","",25 ,"MASSEH, Jerry Bowier (UP) ","","","","","",247
"DIVINE, SR., Samuel Raymond (Ind) ","","","",1 ,"DOLE, Roberto Gbegba (COTOL) ","",74 ,"PETERS, Andrew  (NPP) ","","","","","",9
"FARHAT, David M. (FDP) ","","","",0 ,"GLAYBO, Uriah  (CDC) ","",41 ,"SANGO, John Wee (COTOL) ","","","","","",5
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"JOHNSON, Francis B.S. (UP) ","",99 ,"TEEKPEH, Oliver Boye (NRP) ","","","","","",15
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",119 ,"MONWEH, SR., Davidson Tompo (CDC) ","",13 ,"WHEA, Hannah Sawah (FAPL) ","","","","","",0
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"MOORE, George Dee (LP) ","",18 ,"ZAHNMIE, John Railey (CDC) ","","","","","",16
"KIEH, JR., George Klay (NDM) ","","","",2 ,"PAYE, Francis Saturday (LP) ","",8 ,"",Valid Votes: ,"","","","",309
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"PEARSON, Moses Jududoes (NPP) ","",4 ,"",Invalid Votes: ,"","","","",10
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SAWMADAL, Arthur D.K. (NDM) ","",50 ,"",Total Votes: ,"","","","",319
"KROMAH, Alhaji G. V. (ALCOP) ","","","",1 ,"SOBEOR, Dorr Henry (NDM) ","",2,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"",Valid Votes: ,536,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"",Invalid Ballots: ,3,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,539,"","","","","","",""
