"Precinct: 15001 ","Polling Place: ",1,,,,,"Total: 500 ","Age 18-27: 37.4% ","Age 48-57: ",,"10.0%",,,
"FARHAT, David M. (FDP) ",,,0,"KANNAH, Amos Querty (CDC) ",,1,"WHYEE, Kai-Matthew  (CDC) ",,,,,,0,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,16,,"Valid Votes: ",,,,,298,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,4,"SANDY, William Cheyety (COTOL) ",,213,,"Invalid Votes: ",,,,,1,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,9,,"Total Votes: ",,,,,299,
"KIEH, JR., George Klay (NDM) ",,,1,"SLANGER, Edward N. (LPL) ",,2,,,,,,,,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,120,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",593,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Invalid Ballots: ",0,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",593,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,0,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,0,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,295,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,300,,,,,,,,,,,
,"Invalid Votes: ",,0,,,,,,,,,,,
,"Total Votes: ",,300,,,,,,,,,,,
"Precinct: 15011 ","Polling Place: ",1,,,,,"Total: 541 ","Age 18-27: 39.4% ","Age 48-57: ",,"9.8%",,,
"Gbo-Gew on Tow n Palava Hut, Gbo-Gew on Tow n , Grand Gedeh ",,,,,,,"Males: 50.1% Females: 49.9% ","Age 28-37: 28.7% Age 38-47: 14.0% ","Age 57-68: Age 68+: ",,"4.4%3.7%",,,
,,,,"Senate ",,,,"House of Representatives",,,,,,
"President and Vice-President ",,,,"Grand Gedeh ",,,"Grand Gedeh, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,"0 BOONS, Seward K. (NDPL) ","BOONS, Seward K. (NDPL) ",,29,"GBIEOR, Rufus Wonblayon (NDM) ",,,,,,8,
"BRUMSKINE, Charles Walker (LP) ",,,"4 DENNIS, Annie Suah (LP) ","DENNIS, Annie Suah (LP) ",,7,"GLEN, Jomael Nyonplu (NDPL) ",,,,,,7,
"CONNEH, Sekou Damate (PRODEM) ",,,"0 DWUYE, SR., Philip Bayor (COTOL) ","DWUYE, SR., Philip Bayor (COTOL) ",,11,"KARYEE, William Surveyea (COTOL) ",,,,,,348,
"DIVINE, SR., Samuel Raymond (Ind) ",,,"0 GAYE, Alphonso G. (UP) ","GAYE, Alphonso G. (UP) ",,9,"PARJEBO, Brown Chayee (UP) ",,,,,,1,
"FARHAT, David M. (FDP) ",,,"0 KANNAH, Amos Querty (CDC) ","KANNAH, Amos Querty (CDC) ",,9,"WHYEE, Kai-Matthew  (CDC) ",,,,,,1,
"JALLAH, Armah Zolu (NPL) ",,,"0 NYENABO, Isaac Wehyee (NDPL) ","NYENABO, Isaac Wehyee (NDPL) ",,28,,"Valid Votes: ",,,,,365,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,"3 SANDY, William Cheyety (COTOL) ","SANDY, William Cheyety (COTOL) ",,351,,"Invalid Votes: ",,,,,6,
"KIADII, George Momodu (NATVIPOL) ",,,"0 SAYDEE, Augustine N. (CDC) ","SAYDEE, Augustine N. (CDC) ",,246,,"Total Votes: ",,,,,371,
"KIEH, JR., George Klay (NDM) ",,,"0 SLANGER, Edward N. (LPL) ","SLANGER, Edward N. (LPL) ",,6,,,,,,,,
"KORTO, Joseph D. Z. (LERP) ",,,"0 WALLACE, John N. (UP) ","WALLACE, John N. (UP) ",,31,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,"Valid Votes: ",,727,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,"Invalid Ballots: ",,4,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"Valid Votes + Invalid Ballots: ",,731,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,2,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,1,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,357,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,367,,,,,,,,,,,
,"Invalid Votes: ",,4,,,,,,,,,,,
,"Total Votes: ",,371,,,,,,,,,,,
"Precinct: 15012 ","Polling Place: ",1,,,,,"Total: 549 ","Age 18-27: 37.7% ","Age 48-57: ",,"8.7%",,,
"Zia Tow n Public School, Zia Tow n, Grand Gedeh ",,,,,,,"Males: 47.5% Females: 52.5% ","Age 28-37: 22.0% Age 38-47: 15.1% ","Age 57-68: Age 68+: ",,"7.3%8.9%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BOONS, Seward K. (NDPL) ",,9,"GBIEOR, Rufus Wonblayon (NDM) ",,,,,,331,
"BRUMSKINE, Charles Walker (LP) ",,,3,"DENNIS, Annie Suah (LP) ",,10,"GLEN, Jomael Nyonplu (NDPL) ",,,,,,5,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,4,"KARYEE, William Surveyea (COTOL) ",,,,,,3,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"GAYE, Alphonso G. (UP) ",,36,"PARJEBO, Brown Chayee (UP) ",,,,,,8,
"FARHAT, David M. (FDP) ",,,0,"KANNAH, Amos Querty (CDC) ",,13,"WHYEE, Kai-Matthew  (CDC) ",,,,,,9,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,231,,"Valid Votes: ",,,,,356,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,3,"SANDY, William Cheyety (COTOL) ",,22,,"Invalid Votes: ",,,,,4,
"KIADII, George Momodu (NATVIPOL) ",,,1,"SAYDEE, Augustine N. (CDC) ",,280,,"Total Votes: ",,,,,360,
"KIEH, JR., George Klay (NDM) ",,,18,"SLANGER, Edward N. (LPL) ",,70,,,,,,,,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,19,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",694,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Invalid Ballots: ",5,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",699,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,2,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,1,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,326,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,2,,,,,,,,,,,
,"Valid Votes: ",,359,,,,,,,,,,,
,"Invalid Votes: ",,4,,,,,,,,,,,
,"Total Votes: ",,363,,,,,,,,,,,
"Precinct: 15012 ","Polling Place: ",2,,,,,"Total: 520 ","Age 18-27: 35.8% ","Age 48-57: ",,"8.8%",,,
"Zia Tow n Public School, Zia Tow n, Grand Gedeh ",,,,,,,"Males: 48.7% Females: 51.3% ","Age 28-37: 24.4% Age 38-47: 15.0% ","Age 57-68: Age 68+: ",,"7.7%8.3%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,1,"BOONS, Seward K. (NDPL) ",,8,"GBIEOR, Rufus Wonblayon (NDM) ",,,,,,340,
"BRUMSKINE, Charles Walker (LP) ",,,1,"DENNIS, Annie Suah (LP) ",,16,"GLEN, Jomael Nyonplu (NDPL) ",,,,,,8,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,2,"KARYEE, William Surveyea (COTOL) ",,,,,,3,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,13,"PARJEBO, Brown Chayee (UP) ",,,,,,6,
"FARHAT, David M. (FDP) ",,,1,"KANNAH, Amos Querty (CDC) ",,8,"WHYEE, Kai-Matthew  (CDC) ",,,,,,7,
"JALLAH, Armah Zolu (NPL) ",,,2,"NYENABO, Isaac Wehyee (NDPL) ",,297,,"Valid Votes: ",,,,,364,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,0,"SANDY, William Cheyety (COTOL) ",,16,,"Invalid Votes: ",,,,,6,
"KIADII, George Momodu (NATVIPOL) ",,,5,"SAYDEE, Augustine N. (CDC) ",,255,,"Total Votes: ",,,,,370,
"KIEH, JR., George Klay (NDM) ",,,0,"SLANGER, Edward N. (LPL) ",,79,,,,,,,,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,19,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",713,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Invalid Ballots: ",2,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",715,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,1,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,0,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,352,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,365,,,,,,,,,,,
,"Invalid Votes: ",,5,,,,,,,,,,,
,"Total Votes: ",,370,,,,,,,,,,,
"Precinct: 15013 ","Polling Place: ",1,,,,,"Total: 370 ","Age 18-27: 39.7% ","Age 48-57: ",,"7.8%",,,
"Bargoblor Public School, Bargbolor Tow n, Grand Gedeh ",,,,,,,"Males: 51.1% Females: 48.9% ","Age 28-37: 17.8% Age 38-47: 14.3% ","Age 57-68: Age 68+: ",,"9.2%11.1%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BOONS, Seward K. (NDPL) ",,64,"GBIEOR, Rufus Wonblayon (NDM) ",,,,,,223,
"BRUMSKINE, Charles Walker (LP) ",,,1,"DENNIS, Annie Suah (LP) ",,12,"GLEN, Jomael Nyonplu (NDPL) ",,,,,,1,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,1,"KARYEE, William Surveyea (COTOL) ",,,,,,4,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,5,"PARJEBO, Brown Chayee (UP) ",,,,,,12,
"FARHAT, David M. (FDP) ",,,0,"KANNAH, Amos Querty (CDC) ",,6,"WHYEE, Kai-Matthew  (CDC) ",,,,,,20,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,127,,"Valid Votes: ",,,,,260,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,0,"SANDY, William Cheyety (COTOL) ",,33,,"Invalid Votes: ",,,,,0,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,123,,"Total Votes: ",,,,,260,
"KIEH, JR., George Klay (NDM) ",,,4,"SLANGER, Edward N. (LPL) ",,128,,,,,,,,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,4,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",503,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Invalid Ballots: ",0,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",503,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,0,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,0,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,252,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,258,,,,,,,,,,,
,"Invalid Votes: ",,2,,,,,,,,,,,
,"Total Votes: ",,260,,,,,,,,,,,
"Precinct: 15013 ","Polling Place: ",2,,,,,"Total: 354 ","Age 18-27: 34.7% ","Age 48-57: ",,"12.4%",,,
"Bargoblor Public School, Bargbolor Tow n, Grand Gedeh ",,,,,,,"Males: 44.4% Females: 55.6% ","Age 28-37: 19.8% Age 38-47: 10.5% ","Age 57-68: Age 68+: ",,"10.5%12.1%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BOONS, Seward K. (NDPL) ",,61,"GBIEOR, Rufus Wonblayon (NDM) ",,,,,,200,
"BRUMSKINE, Charles Walker (LP) ",,,0,"DENNIS, Annie Suah (LP) ",,4,"GLEN, Jomael Nyonplu (NDPL) ",,,,,,4,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"DWUYE, SR., Philip Bayor (COTOL) ",,0,"KARYEE, William Surveyea (COTOL) ",,,,,,11,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,2,"PARJEBO, Brown Chayee (UP) ",,,,,,0,
"FARHAT, David M. (FDP) ",,,0,"KANNAH, Amos Querty (CDC) ",,2,"WHYEE, Kai-Matthew  (CDC) ",,,,,,9,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,127,,"Valid Votes: ",,,,,224,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,0,"SANDY, William Cheyety (COTOL) ",,13,,"Invalid Votes: ",,,,,0,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,92,,"Total Votes: ",,,,,224,
"KIEH, JR., George Klay (NDM) ",,,1,"SLANGER, Edward N. (LPL) ",,145,,,,,,,,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,2,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",448,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Invalid Ballots: ",0,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",448,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,0,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,0,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,225,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,226,,,,,,,,,,,
,"Invalid Votes: ",,0,,,,,,,,,,,
,"Total Votes: ",,226,,,,,,,,,,,
"Precinct: 15014 ","Polling Place: ",1,,,,,"Total: 377 ","Age 18-27: 37.7% ","Age 48-57: ",,"10.6%",,,
"Tuzon Tow n Public School, Tuzon Tow n, Grand Gedeh ",,,,,,,"Males: 50.4% Females: 49.6% ","Age 28-37: 19.9% Age 38-47: 15.9% ","Age 57-68: Age 68+: ",,"6.9%9.0%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BOONS, Seward K. (NDPL) ",,8,"GBIEOR, Rufus Wonblayon (NDM) ",,,,,,101,
"BRUMSKINE, Charles Walker (LP) ",,,0,"DENNIS, Annie Suah (LP) ",,3,"GLEN, Jomael Nyonplu (NDPL) ",,,,,,133,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"DWUYE, SR., Philip Bayor (COTOL) ",,3,"KARYEE, William Surveyea (COTOL) ",,,,,,5,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,10,"PARJEBO, Brown Chayee (UP) ",,,,,,4,
"FARHAT, David M. (FDP) ",,,0,"KANNAH, Amos Querty (CDC) ",,2,"WHYEE, Kai-Matthew  (CDC) ",,,,,,6,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,177,,"Valid Votes: ",,,,,249,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,1,"SANDY, William Cheyety (COTOL) ",,52,,"Invalid Votes: ",,,,,1,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,38,,"Total Votes: ",,,,,250,
"KIEH, JR., George Klay (NDM) ",,,1,"SLANGER, Edward N. (LPL) ",,181,,,,,,,,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,3,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",477,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Invalid Ballots: ",5,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",482,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,0,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,5,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,244,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,251,,,,,,,,,,,
,"Invalid Votes: ",,0,,,,,,,,,,,
,"Total Votes: ",,251,,,,,,,,,,,
"Precinct: 15014 ","Polling Place: ",2,,,,,"Total: 377 ","Age 18-27: 38.7% ","Age 48-57: ",,"9.0%",,,
"Tuzon Tow n Public School, Tuzon Tow n, Grand Gedeh ",,,,,,,"Males: 49.9% Females: 50.1% ","Age 28-37: 22.3% Age 38-47: 18.8% ","Age 57-68: Age 68+: ",,"5.0%6.1%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 1",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BOONS, Seward K. (NDPL) ",,6,"GBIEOR, Rufus Wonblayon (NDM) ",,,,,,77,
"BRUMSKINE, Charles Walker (LP) ",,,1,"DENNIS, Annie Suah (LP) ",,1,"GLEN, Jomael Nyonplu (NDPL) ",,,,,,155,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"DWUYE, SR., Philip Bayor (COTOL) ",,5,"KARYEE, William Surveyea (COTOL) ",,,,,,2,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,10,"PARJEBO, Brown Chayee (UP) ",,,,,,1,
"FARHAT, David M. (FDP) ",,,0,"KANNAH, Amos Querty (CDC) ",,1,"WHYEE, Kai-Matthew  (CDC) ",,,,,,3,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,182,,"Valid Votes: ",,,,,238,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,1,"SANDY, William Cheyety (COTOL) ",,5,,"Invalid Votes: ",,,,,2,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,57,,"Total Votes: ",,,,,240,
"KIEH, JR., George Klay (NDM) ",,,1,"SLANGER, Edward N. (LPL) ",,219,,,,,,,,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,1,,,,,,,,
"KPOTO, Robert Momo (ULD) ",,,0,,"Valid Votes: ",487,,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,0,,"Invalid Ballots: ",1,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",488,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,0,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,3,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,241,,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,248,,,,,,,,,,,
,"Invalid Votes: ",,0,,,,,,,,,,,
,"Total Votes: ",,248,,,,,,,,,,,
"Precinct: 15015 ","Polling Place: ",1,,,,,"Total: 511 ","Age 18-27: 41.1% ","Age 48-57: ",,"8.4%",,,
"GboleKen Tow n Public School, GboleKen Tow n, Grand Gedeh ",,,,,,,"Males: 53.8% Females: 46.2% ","Age 28-37: 20.2% Age 38-47: 13.3% ","Age 57-68: Age 68+: ",,"6.1%10.4%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Grand Gedeh ",,"Grand Gedeh, Electoral District 2",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BOONS, Seward K. (NDPL) ",,94,"PENNUE, Zoe Emmanuel (Ind) ",,,,,,173,
"BRUMSKINE, Charles Walker (LP) ",,,6,"DENNIS, Annie Suah (LP) ",,33,"SAYDEE, Goldy William (LP) ",,,,,,7,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"DWUYE, SR., Philip Bayor (COTOL) ",,13,"TAILEY, James Chollos (COTOL) ",,,,,,115,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"GAYE, Alphonso G. (UP) ",,184,"TARLEY, Samuel Drowuneneh (APD) ",,,,,,10,
"FARHAT, David M. (FDP) ",,,0,"KANNAH, Amos Querty (CDC) ",,14,"TARLEY, William Buster (ALCOP) ",,,,,,2,
"JALLAH, Armah Zolu (NPL) ",,,0,"NYENABO, Isaac Wehyee (NDPL) ",,148,"TURAY, Abou M. (NDPL) ",,,,,,4,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,7,"SANDY, William Cheyety (COTOL) ",,22,"TWEH, Dailah Martha (CDC) ",,,,,,3,
"KIADII, George Momodu (NATVIPOL) ",,,0,"SAYDEE, Augustine N. (CDC) ",,7,"ZARKPA, Benyea Cecelia (UP) ",,,,,,0,
"KIEH, JR., George Klay (NDM) ",,,0,"SLANGER, Edward N. (LPL) ",,11,,"Valid Votes: ",,,,,314,
"KORTO, Joseph D. Z. (LERP) ",,,0,"WALLACE, John N. (UP) ",,29,,"Invalid Votes: ",,,,,6,
"KPOTO, Robert Momo (ULD) ",,,2,,"Valid Votes: ",555,,"Total Votes: ",,,,,320,
"KROMAH, Alhaji G. V. (ALCOP) ",,,2,,"Invalid Ballots: ",17,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,,"Valid Votes + Invalid Ballots: ",572,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,,,,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,,,,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,6,,,,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,0,,,,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,0,,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,1,,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,285,,,,,,,,,,,
